(0,2), (14,2), (0,76), (14,76)
(0,2), (14,2), (0,79), (14,79)
(0,2), (16,2), (0,3), (16,3)
(0,2), (16,2), (0,6), (16,6)
(0,2), (16,2), (0,7), (16,7)
(0,2), (16,2), (0,28), (16,28)
(0,2), (16,2), (0,35), (16,35)
(0,2), (16,2), (0,49), (16,49)
(0,2), (16,2), (0,51), (16,51)
(0,2), (16,2), (0,60), (16,60)
(0,2), (16,2), (0,68), (16,68)
(0,2), (16,2), (0,69), (16,69)
(0,2), (16,2), (0,70), (16,70)
(0,2), (16,2), (0,72), (16,72)
(0,2), (16,2), (0,74), (16,74)
(0,2), (16,2), (0,75), (16,75)
(0,2), (16,2), (0,79), (16,79)
(0,2), (17,2), (0,3), (17,3)
(0,2), (17,2), (0,5), (17,5)
(0,2), (17,2), (0,6), (17,6)
(0,2), (17,2), (0,8), (17,8)
(0,2), (17,2), (0,17), (17,17)
(0,2), (17,2), (0,21), (17,21)
(0,2), (17,2), (0,28), (17,28)
(0,2), (17,2), (0,31), (17,31)
(0,2), (17,2), (0,33), (17,33)
(0,2), (17,2), (0,35), (17,35)
(0,2), (17,2), (0,45), (17,45)
(0,2), (17,2), (0,49), (17,49)
(0,2), (17,2), (0,51), (17,51)
(0,2), (17,2), (0,63), (17,63)
(0,2), (17,2), (0,64), (17,64)
(0,2), (17,2), (0,65), (17,65)
(0,2), (17,2), (0,68), (17,68)
(0,2), (17,2), (0,72), (17,72)
(0,2), (17,2), (0,76), (17,76)
(0,2), (17,2), (0,79), (17,79)
(0,2), (22,2), (0,7), (22,7)
(0,2), (22,2), (0,9), (22,9)
(0,2), (22,2), (0,17), (22,17)
(0,2), (22,2), (0,33), (22,33)
(0,2), (22,2), (0,42), (22,42)
(0,2), (22,2), (0,45), (22,45)
(0,2), (22,2), (0,52), (22,52)
(0,2), (22,2), (0,62), (22,62)
(0,2), (22,2), (0,65), (22,65)
(0,2), (22,2), (0,66), (22,66)
(0,2), (22,2), (0,68), (22,68)
(0,2), (22,2), (0,69), (22,69)
(0,2), (22,2), (0,75), (22,75)
(0,2), (22,2), (0,76), (22,76)
(0,2), (22,2), (0,79), (22,79)
(0,2), (24,2), (0,5), (24,5)
(0,2), (24,2), (0,7), (24,7)
(0,2), (24,2), (0,9), (24,9)
(0,2), (24,2), (0,19), (24,19)
(0,2), (24,2), (0,21), (24,21)
(0,2), (24,2), (0,22), (24,22)
(0,2), (24,2), (0,25), (24,25)
(0,2), (24,2), (0,27), (24,27)
(0,2), (24,2), (0,31), (24,31)
(0,2), (24,2), (0,39), (24,39)
(0,2), (24,2), (0,42), (24,42)
(0,2), (24,2), (0,45), (24,45)
(0,2), (24,2), (0,51), (24,51)
(0,2), (24,2), (0,59), (24,59)
(0,2), (24,2), (0,68), (24,68)
(0,2), (24,2), (0,72), (24,72)
(0,2), (24,2), (0,79), (24,79)
(0,2), (25,2), (0,5), (25,5)
(0,2), (25,2), (0,6), (25,6)
(0,2), (25,2), (0,7), (25,7)
(0,2), (25,2), (0,9), (25,9)
(0,2), (25,2), (0,19), (25,19)
(0,2), (25,2), (0,21), (25,21)
(0,2), (25,2), (0,25), (25,25)
(0,2), (25,2), (0,28), (25,28)
(0,2), (25,2), (0,33), (25,33)
(0,2), (25,2), (0,35), (25,35)
(0,2), (25,2), (0,39), (25,39)
(0,2), (25,2), (0,42), (25,42)
(0,2), (25,2), (0,45), (25,45)
(0,2), (25,2), (0,51), (25,51)
(0,2), (25,2), (0,52), (25,52)
(0,2), (25,2), (0,59), (25,59)
(0,2), (25,2), (0,66), (25,66)
(0,2), (25,2), (0,68), (25,68)
(0,2), (25,2), (0,72), (25,72)
(0,2), (25,2), (0,76), (25,76)
(0,2), (25,2), (0,79), (25,79)
(0,2), (29,2), (0,5), (29,5)
(0,2), (29,2), (0,6), (29,6)
(0,2), (29,2), (0,7), (29,7)
(0,2), (29,2), (0,8), (29,8)
(0,2), (29,2), (0,17), (29,17)
(0,2), (29,2), (0,24), (29,24)
(0,2), (29,2), (0,25), (29,25)
(0,2), (29,2), (0,27), (29,27)
(0,2), (29,2), (0,31), (29,31)
(0,2), (29,2), (0,45), (29,45)
(0,2), (29,2), (0,49), (29,49)
(0,2), (29,2), (0,62), (29,62)
(0,2), (29,2), (0,64), (29,64)
(0,2), (29,2), (0,65), (29,65)
(0,2), (29,2), (0,66), (29,66)
(0,2), (29,2), (0,68), (29,68)
(0,2), (29,2), (0,70), (29,70)
(0,2), (29,2), (0,74), (29,74)
(0,2), (29,2), (0,75), (29,75)
(0,2), (29,2), (0,76), (29,76)
(0,2), (29,2), (0,79), (29,79)
(0,2), (30,2), (0,5), (30,5)
(0,2), (30,2), (0,6), (30,6)
(0,2), (30,2), (0,7), (30,7)
(0,2), (30,2), (0,8), (30,8)
(0,2), (30,2), (0,25), (30,25)
(0,2), (30,2), (0,33), (30,33)
(0,2), (30,2), (0,35), (30,35)
(0,2), (30,2), (0,51), (30,51)
(0,2), (30,2), (0,59), (30,59)
(0,2), (30,2), (0,63), (30,63)
(0,2), (30,2), (0,64), (30,64)
(0,2), (30,2), (0,66), (30,66)
(0,2), (30,2), (0,68), (30,68)
(0,2), (30,2), (0,70), (30,70)
(0,2), (30,2), (0,74), (30,74)
(0,2), (30,2), (0,76), (30,76)
(0,2), (30,2), (0,79), (30,79)
(0,2), (32,2), (0,7), (32,7)
(0,2), (32,2), (0,19), (32,19)
(0,2), (32,2), (0,21), (32,21)
(0,2), (32,2), (0,22), (32,22)
(0,2), (32,2), (0,28), (32,28)
(0,2), (32,2), (0,31), (32,31)
(0,2), (32,2), (0,42), (32,42)
(0,2), (32,2), (0,45), (32,45)
(0,2), (32,2), (0,49), (32,49)
(0,2), (32,2), (0,59), (32,59)
(0,2), (32,2), (0,65), (32,65)
(0,2), (32,2), (0,68), (32,68)
(0,2), (32,2), (0,76), (32,76)
(0,2), (36,2), (0,3), (36,3)
(0,2), (36,2), (0,5), (36,5)
(0,2), (36,2), (0,7), (36,7)
(0,2), (36,2), (0,9), (36,9)
(0,2), (36,2), (0,24), (36,24)
(0,2), (36,2), (0,27), (36,27)
(0,2), (36,2), (0,31), (36,31)
(0,2), (36,2), (0,52), (36,52)
(0,2), (36,2), (0,59), (36,59)
(0,2), (36,2), (0,63), (36,63)
(0,2), (36,2), (0,69), (36,69)
(0,2), (36,2), (0,70), (36,70)
(0,2), (36,2), (0,74), (36,74)
(0,2), (36,2), (0,76), (36,76)
(0,2), (37,2), (0,3), (37,3)
(0,2), (37,2), (0,21), (37,21)
(0,2), (37,2), (0,22), (37,22)
(0,2), (37,2), (0,24), (37,24)
(0,2), (37,2), (0,33), (37,33)
(0,2), (37,2), (0,42), (37,42)
(0,2), (37,2), (0,45), (37,45)
(0,2), (37,2), (0,49), (37,49)
(0,2), (37,2), (0,52), (37,52)
(0,2), (37,2), (0,59), (37,59)
(0,2), (37,2), (0,62), (37,62)
(0,2), (37,2), (0,66), (37,66)
(0,2), (37,2), (0,68), (37,68)
(0,2), (37,2), (0,69), (37,69)
(0,2), (37,2), (0,72), (37,72)
(0,2), (38,2), (0,3), (38,3)
(0,2), (38,2), (0,5), (38,5)
(0,2), (38,2), (0,7), (38,7)
(0,2), (38,2), (0,8), (38,8)
(0,2), (38,2), (0,9), (38,9)
(0,2), (38,2), (0,19), (38,19)
(0,2), (38,2), (0,25), (38,25)
(0,2), (38,2), (0,28), (38,28)
(0,2), (38,2), (0,33), (38,33)
(0,2), (38,2), (0,45), (38,45)
(0,2), (38,2), (0,49), (38,49)
(0,2), (38,2), (0,51), (38,51)
(0,2), (38,2), (0,63), (38,63)
(0,2), (38,2), (0,64), (38,64)
(0,2), (38,2), (0,69), (38,69)
(0,2), (38,2), (0,74), (38,74)
(0,2), (38,2), (0,75), (38,75)
(0,2), (38,2), (0,79), (38,79)
(0,2), (39,2), (0,3), (39,3)
(0,2), (39,2), (0,6), (39,6)
(0,2), (39,2), (0,7), (39,7)
(0,2), (39,2), (0,8), (39,8)
(0,2), (39,2), (0,9), (39,9)
(0,2), (39,2), (0,17), (39,17)
(0,2), (39,2), (0,22), (39,22)
(0,2), (39,2), (0,27), (39,27)
(0,2), (39,2), (0,28), (39,28)
(0,2), (39,2), (0,35), (39,35)
(0,2), (39,2), (0,42), (39,42)
(0,2), (39,2), (0,51), (39,51)
(0,2), (39,2), (0,59), (39,59)
(0,2), (39,2), (0,62), (39,62)
(0,2), (39,2), (0,63), (39,63)
(0,2), (39,2), (0,68), (39,68)
(0,2), (39,2), (0,69), (39,69)
(0,2), (39,2), (0,70), (39,70)
(0,2), (39,2), (0,79), (39,79)
(0,2), (40,2), (0,5), (40,5)
(0,2), (40,2), (0,6), (40,6)
(0,2), (40,2), (0,7), (40,7)
(0,2), (40,2), (0,25), (40,25)
(0,2), (40,2), (0,33), (40,33)
(0,2), (40,2), (0,39), (40,39)
(0,2), (40,2), (0,51), (40,51)
(0,2), (40,2), (0,52), (40,52)
(0,2), (40,2), (0,60), (40,60)
(0,2), (40,2), (0,62), (40,62)
(0,2), (40,2), (0,64), (40,64)
(0,2), (40,2), (0,65), (40,65)
(0,2), (40,2), (0,68), (40,68)
(0,2), (40,2), (0,69), (40,69)
(0,2), (40,2), (0,74), (40,74)
(0,2), (40,2), (0,76), (40,76)
(0,2), (42,2), (0,7), (42,7)
(0,2), (42,2), (0,9), (42,9)
(0,2), (42,2), (0,19), (42,19)
(0,2), (42,2), (0,21), (42,21)
(0,2), (42,2), (0,22), (42,22)
(0,2), (42,2), (0,25), (42,25)
(0,2), (42,2), (0,27), (42,27)
(0,2), (42,2), (0,28), (42,28)
(0,2), (42,2), (0,33), (42,33)
(0,2), (42,2), (0,51), (42,51)
(0,2), (42,2), (0,52), (42,52)
(0,2), (42,2), (0,59), (42,59)
(0,2), (42,2), (0,63), (42,63)
(0,2), (42,2), (0,68), (42,68)
(0,2), (42,2), (0,69), (42,69)
(0,2), (42,2), (0,70), (42,70)
(0,2), (42,2), (0,75), (42,75)
(0,2), (42,2), (0,76), (42,76)
(0,2), (42,2), (0,79), (42,79)
(0,2), (44,2), (0,3), (44,3)
(0,2), (44,2), (0,6), (44,6)
(0,2), (44,2), (0,7), (44,7)
(0,2), (44,2), (0,9), (44,9)
(0,2), (44,2), (0,17), (44,17)
(0,2), (44,2), (0,19), (44,19)
(0,2), (44,2), (0,22), (44,22)
(0,2), (44,2), (0,25), (44,25)
(0,2), (44,2), (0,27), (44,27)
(0,2), (44,2), (0,28), (44,28)
(0,2), (44,2), (0,33), (44,33)
(0,2), (44,2), (0,35), (44,35)
(0,2), (44,2), (0,39), (44,39)
(0,2), (44,2), (0,42), (44,42)
(0,2), (44,2), (0,51), (44,51)
(0,2), (44,2), (0,52), (44,52)
(0,2), (44,2), (0,59), (44,59)
(0,2), (44,2), (0,60), (44,60)
(0,2), (44,2), (0,63), (44,63)
(0,2), (44,2), (0,67), (44,67)
(0,2), (44,2), (0,68), (44,68)
(0,2), (44,2), (0,72), (44,72)
(0,2), (44,2), (0,75), (44,75)
(0,2), (45,2), (0,3), (45,3)
(0,2), (45,2), (0,8), (45,8)
(0,2), (45,2), (0,9), (45,9)
(0,2), (45,2), (0,22), (45,22)
(0,2), (45,2), (0,27), (45,27)
(0,2), (45,2), (0,28), (45,28)
(0,2), (45,2), (0,31), (45,31)
(0,2), (45,2), (0,33), (45,33)
(0,2), (45,2), (0,39), (45,39)
(0,2), (45,2), (0,42), (45,42)
(0,2), (45,2), (0,51), (45,51)
(0,2), (45,2), (0,60), (45,60)
(0,2), (45,2), (0,62), (45,62)
(0,2), (45,2), (0,63), (45,63)
(0,2), (45,2), (0,64), (45,64)
(0,2), (45,2), (0,65), (45,65)
(0,2), (45,2), (0,68), (45,68)
(0,2), (45,2), (0,70), (45,70)
(0,2), (45,2), (0,72), (45,72)
(0,2), (45,2), (0,75), (45,75)
(0,2), (45,2), (0,76), (45,76)
(0,2), (45,2), (0,79), (45,79)
(0,2), (47,2), (0,3), (47,3)
(0,2), (47,2), (0,5), (47,5)
(0,2), (47,2), (0,7), (47,7)
(0,2), (47,2), (0,9), (47,9)
(0,2), (47,2), (0,17), (47,17)
(0,2), (47,2), (0,19), (47,19)
(0,2), (47,2), (0,21), (47,21)
(0,2), (47,2), (0,25), (47,25)
(0,2), (47,2), (0,28), (47,28)
(0,2), (47,2), (0,31), (47,31)
(0,2), (47,2), (0,33), (47,33)
(0,2), (47,2), (0,39), (47,39)
(0,2), (47,2), (0,45), (47,45)
(0,2), (47,2), (0,49), (47,49)
(0,2), (47,2), (0,52), (47,52)
(0,2), (47,2), (0,59), (47,59)
(0,2), (47,2), (0,62), (47,62)
(0,2), (47,2), (0,64), (47,64)
(0,2), (47,2), (0,68), (47,68)
(0,2), (47,2), (0,69), (47,69)
(0,2), (47,2), (0,70), (47,70)
(0,2), (47,2), (0,72), (47,72)
(0,2), (47,2), (0,75), (47,75)
(0,2), (48,2), (0,7), (48,7)
(0,2), (48,2), (0,9), (48,9)
(0,2), (48,2), (0,17), (48,17)
(0,2), (48,2), (0,27), (48,27)
(0,2), (48,2), (0,28), (48,28)
(0,2), (48,2), (0,39), (48,39)
(0,2), (48,2), (0,52), (48,52)
(0,2), (48,2), (0,62), (48,62)
(0,2), (48,2), (0,63), (48,63)
(0,2), (48,2), (0,66), (48,66)
(0,2), (48,2), (0,67), (48,67)
(0,2), (48,2), (0,68), (48,68)
(0,2), (48,2), (0,69), (48,69)
(0,2), (48,2), (0,72), (48,72)
(0,2), (48,2), (0,74), (48,74)
(0,2), (48,2), (0,79), (48,79)
(0,2), (49,2), (0,3), (49,3)
(0,2), (49,2), (0,5), (49,5)
(0,2), (49,2), (0,6), (49,6)
(0,2), (49,2), (0,8), (49,8)
(0,2), (49,2), (0,9), (49,9)
(0,2), (49,2), (0,22), (49,22)
(0,2), (49,2), (0,24), (49,24)
(0,2), (49,2), (0,27), (49,27)
(0,2), (49,2), (0,31), (49,31)
(0,2), (49,2), (0,33), (49,33)
(0,2), (49,2), (0,39), (49,39)
(0,2), (49,2), (0,45), (49,45)
(0,2), (49,2), (0,49), (49,49)
(0,2), (49,2), (0,59), (49,59)
(0,2), (49,2), (0,60), (49,60)
(0,2), (49,2), (0,63), (49,63)
(0,2), (49,2), (0,64), (49,64)
(0,2), (49,2), (0,66), (49,66)
(0,2), (49,2), (0,68), (49,68)
(0,2), (49,2), (0,69), (49,69)
(0,2), (49,2), (0,72), (49,72)
(0,2), (49,2), (0,74), (49,74)
(0,2), (49,2), (0,75), (49,75)
(0,2), (49,2), (0,76), (49,76)
(0,2), (49,2), (0,79), (49,79)
(0,3), (1,3), (0,5), (1,5)
(0,3), (1,3), (0,6), (1,6)
(0,3), (1,3), (0,7), (1,7)
(0,3), (1,3), (0,9), (1,9)
(0,3), (1,3), (0,17), (1,17)
(0,3), (1,3), (0,24), (1,24)
(0,3), (1,3), (0,25), (1,25)
(0,3), (1,3), (0,27), (1,27)
(0,3), (1,3), (0,33), (1,33)
(0,3), (1,3), (0,39), (1,39)
(0,3), (1,3), (0,49), (1,49)
(0,3), (1,3), (0,51), (1,51)
(0,3), (1,3), (0,67), (1,67)
(0,3), (1,3), (0,69), (1,69)
(0,3), (1,3), (0,70), (1,70)
(0,3), (1,3), (0,72), (1,72)
(0,3), (1,3), (0,75), (1,75)
(0,3), (1,3), (0,76), (1,76)
(0,3), (5,3), (0,6), (5,6)
(0,3), (5,3), (0,7), (5,7)
(0,3), (5,3), (0,17), (5,17)
(0,3), (5,3), (0,21), (5,21)
(0,3), (5,3), (0,27), (5,27)
(0,3), (5,3), (0,28), (5,28)
(0,3), (5,3), (0,31), (5,31)
(0,3), (5,3), (0,33), (5,33)
(0,3), (5,3), (0,35), (5,35)
(0,3), (5,3), (0,42), (5,42)
(0,3), (5,3), (0,45), (5,45)
(0,3), (5,3), (0,49), (5,49)
(0,3), (5,3), (0,52), (5,52)
(0,3), (5,3), (0,62), (5,62)
(0,3), (5,3), (0,63), (5,63)
(0,3), (5,3), (0,65), (5,65)
(0,3), (5,3), (0,66), (5,66)
(0,3), (5,3), (0,68), (5,68)
(0,3), (5,3), (0,69), (5,69)
(0,3), (5,3), (0,70), (5,70)
(0,3), (5,3), (0,72), (5,72)
(0,3), (5,3), (0,74), (5,74)
(0,3), (10,3), (0,5), (10,5)
(0,3), (10,3), (0,8), (10,8)
(0,3), (10,3), (0,9), (10,9)
(0,3), (10,3), (0,17), (10,17)
(0,3), (10,3), (0,24), (10,24)
(0,3), (10,3), (0,27), (10,27)
(0,3), (10,3), (0,31), (10,31)
(0,3), (10,3), (0,33), (10,33)
(0,3), (10,3), (0,35), (10,35)
(0,3), (10,3), (0,45), (10,45)
(0,3), (10,3), (0,49), (10,49)
(0,3), (10,3), (0,51), (10,51)
(0,3), (10,3), (0,52), (10,52)
(0,3), (10,3), (0,63), (10,63)
(0,3), (10,3), (0,64), (10,64)
(0,3), (10,3), (0,65), (10,65)
(0,3), (10,3), (0,66), (10,66)
(0,3), (10,3), (0,67), (10,67)
(0,3), (10,3), (0,70), (10,70)
(0,3), (10,3), (0,72), (10,72)
(0,3), (10,3), (0,75), (10,75)
(0,3), (12,3), (0,5), (12,5)
(0,3), (12,3), (0,7), (12,7)
(0,3), (12,3), (0,8), (12,8)
(0,3), (12,3), (0,17), (12,17)
(0,3), (12,3), (0,19), (12,19)
(0,3), (12,3), (0,22), (12,22)
(0,3), (12,3), (0,28), (12,28)
(0,3), (12,3), (0,33), (12,33)
(0,3), (12,3), (0,49), (12,49)
(0,3), (12,3), (0,59), (12,59)
(0,3), (12,3), (0,62), (12,62)
(0,3), (12,3), (0,64), (12,64)
(0,3), (12,3), (0,67), (12,67)
(0,3), (12,3), (0,70), (12,70)
(0,3), (12,3), (0,72), (12,72)
(0,3), (13,3), (0,6), (13,6)
(0,3), (13,3), (0,7), (13,7)
(0,3), (13,3), (0,8), (13,8)
(0,3), (13,3), (0,17), (13,17)
(0,3), (13,3), (0,19), (13,19)
(0,3), (13,3), (0,21), (13,21)
(0,3), (13,3), (0,24), (13,24)
(0,3), (13,3), (0,27), (13,27)
(0,3), (13,3), (0,31), (13,31)
(0,3), (13,3), (0,35), (13,35)
(0,3), (13,3), (0,42), (13,42)
(0,3), (13,3), (0,45), (13,45)
(0,3), (13,3), (0,51), (13,51)
(0,3), (13,3), (0,52), (13,52)
(0,3), (13,3), (0,60), (13,60)
(0,3), (13,3), (0,62), (13,62)
(0,3), (13,3), (0,64), (13,64)
(0,3), (13,3), (0,65), (13,65)
(0,3), (13,3), (0,68), (13,68)
(0,3), (13,3), (0,70), (13,70)
(0,3), (13,3), (0,72), (13,72)
(0,3), (13,3), (0,74), (13,74)
(0,3), (14,3), (0,6), (14,6)
(0,3), (14,3), (0,17), (14,17)
(0,3), (14,3), (0,19), (14,19)
(0,3), (14,3), (0,21), (14,21)
(0,3), (14,3), (0,24), (14,24)
(0,3), (14,3), (0,31), (14,31)
(0,3), (14,3), (0,33), (14,33)
(0,3), (14,3), (0,35), (14,35)
(0,3), (14,3), (0,49), (14,49)
(0,3), (14,3), (0,52), (14,52)
(0,3), (14,3), (0,59), (14,59)
(0,3), (14,3), (0,62), (14,62)
(0,3), (14,3), (0,72), (14,72)
(0,3), (14,3), (0,76), (14,76)
(0,3), (16,3), (0,6), (16,6)
(0,3), (16,3), (0,7), (16,7)
(0,3), (16,3), (0,28), (16,28)
(0,3), (16,3), (0,35), (16,35)
(0,3), (16,3), (0,49), (16,49)
(0,3), (16,3), (0,51), (16,51)
(0,3), (16,3), (0,60), (16,60)
(0,3), (16,3), (0,68), (16,68)
(0,3), (16,3), (0,69), (16,69)
(0,3), (16,3), (0,70), (16,70)
(0,3), (16,3), (0,72), (16,72)
(0,3), (16,3), (0,74), (16,74)
(0,3), (16,3), (0,75), (16,75)
(0,3), (17,3), (0,5), (17,5)
(0,3), (17,3), (0,6), (17,6)
(0,3), (17,3), (0,8), (17,8)
(0,3), (17,3), (0,17), (17,17)
(0,3), (17,3), (0,21), (17,21)
(0,3), (17,3), (0,28), (17,28)
(0,3), (17,3), (0,31), (17,31)
(0,3), (17,3), (0,33), (17,33)
(0,3), (17,3), (0,35), (17,35)
(0,3), (17,3), (0,45), (17,45)
(0,3), (17,3), (0,49), (17,49)
(0,3), (17,3), (0,51), (17,51)
(0,3), (17,3), (0,63), (17,63)
(0,3), (17,3), (0,64), (17,64)
(0,3), (17,3), (0,65), (17,65)
(0,3), (17,3), (0,68), (17,68)
(0,3), (17,3), (0,72), (17,72)
(0,3), (17,3), (0,76), (17,76)
(0,3), (19,3), (0,6), (19,6)
(0,3), (19,3), (0,17), (19,17)
(0,3), (19,3), (0,22), (19,22)
(0,3), (19,3), (0,33), (19,33)
(0,3), (19,3), (0,39), (19,39)
(0,3), (19,3), (0,42), (19,42)
(0,3), (19,3), (0,51), (19,51)
(0,3), (19,3), (0,52), (19,52)
(0,3), (19,3), (0,59), (19,59)
(0,3), (19,3), (0,60), (19,60)
(0,3), (19,3), (0,63), (19,63)
(0,3), (19,3), (0,64), (19,64)
(0,3), (19,3), (0,67), (19,67)
(0,3), (19,3), (0,68), (19,68)
(0,3), (19,3), (0,74), (19,74)
(0,3), (19,3), (0,75), (19,75)
(0,3), (19,3), (0,76), (19,76)
(0,3), (23,3), (0,5), (23,5)
(0,3), (23,3), (0,7), (23,7)
(0,3), (23,3), (0,8), (23,8)
(0,3), (23,3), (0,9), (23,9)
(0,3), (23,3), (0,19), (23,19)
(0,3), (23,3), (0,21), (23,21)
(0,3), (23,3), (0,22), (23,22)
(0,3), (23,3), (0,25), (23,25)
(0,3), (23,3), (0,27), (23,27)
(0,3), (23,3), (0,31), (23,31)
(0,3), (23,3), (0,35), (23,35)
